TransactionID,CustomerID,Date,Product,Quantity,Price,Category
T00270,C1029,2025-07-24,Cake,1,120,Bakery
T00271,C1029,2025-08-11,Butter,3,55,Dairy
T00271,C1029,2025-08-11,Juice,1,40,Beverages
T00271,C1029,2025-08-11,Bread,1,30,Bakery
T00271,C1029,2025-08-11,Eggs,2,60,Poultry & Protein
T00271,C1029,2025-08-11,Salt,1,20,Grocery
T00272,C1029,2025-08-10,Coffee,3,180,Beverages
T00272,C1029,2025-08-10,Sugar,2,45,Grocery
T00272,C1029,2025-08-10,Biscuits,2,25,Snacks
T00273,C1029,2025-07-07,Juice,3,40,Beverages
T00273,C1029,2025-07-07,Butter,1,55,Dairy
T00273,C1029,2025-07-07,Bread,2,30,Bakery
T00273,C1029,2025-07-07,Curd,2,30,Dairy
T00274,C1018,2025-09-25,Juice,3,40,Beverages
T00274,C1018,2025-09-25,Chips,3,20,Snacks
T00274,C1018,2025-09-25,Chocolate,1,50,Snacks
T00274,C1018,2025-09-25,Toothpaste,1,60,Personal Care
T00275,C1018,2025-12-21,Milk,1,25,Dairy
T00275,C1018,2025-12-21,Coffee,1,180,Beverages
T00275,C1018,2025-12-21,Sugar,1,45,Grocery
T00275,C1018,2025-12-21,Eggs,2,60,Poultry & Protein
T00276,C1018,2025-07-04,Butter,3,55,Dairy
T00276,C1018,2025-07-04,Bread,2,30,Bakery
T00276,C1018,2025-07-04,Juice,1,40,Beverages
T00277,C1018,2025-07-02,Biscuits,3,25,Snacks
T00277,C1018,2025-07-02,Coffee,1,180,Beverages
T00277,C1018,2025-07-02,Sugar,3,45,Grocery
T00278,C1018,2025-08-17,Coffee,1,180,Beverages
T00278,C1018,2025-08-17,Biscuits,3,25,Snacks
T00278,C1018,2025-08-17,Sugar,3,45,Grocery
T00279,C1018,2025-06-14,Toothpaste,3,60,Personal Care
T00279,C1018,2025-06-14,Shampoo,1,130,Personal Care
T00279,C1018,2025-06-14,Soap,1,35,Personal Care
T00280,C1018,2025-10-01,Butter,1,55,Dairy
T00280,C1018,2025-10-01,Milk,3,25,Dairy
T00280,C1018,2025-10-01,Bread,1,30,Bakery
T00281,C1008,2025-07-04,Chips,3,20,Snacks
T00281,C1008,2025-07-04,Chocolate,1,50,Snacks
T00282,C1008,2025-06-27,Eggs,3,60,Poultry & Protein
T00282,C1008,2025-06-27,Bread,3,30,Bakery
T00282,C1008,2025-06-27,Butter,1,55,Dairy
T00283,C1008,2025-06-18,Sugar,3,45,Grocery
T00283,C1008,2025-06-18,Milk,1,25,Dairy
T00283,C1008,2025-06-18,Tea,3,120,Beverages
T00284,C1008,2025-07-09,Shampoo,1,130,Personal Care
T00284,C1008,2025-07-09,Toothpaste,2,60,Personal Care
T00284,C1008,2025-07-09,Soap,3,35,Personal Care
T00285,C1008,2025-09-07,Eggs,1,60,Poultry & Protein
T00285,C1008,2025-09-07,Bread,1,30,Bakery
T00285,C1008,2025-09-07,Butter,2,55,Dairy
T00285,C1008,2025-09-07,Toothpaste,2,60,Personal Care
T00286,C1008,2025-11-01,Juice,2,40,Beverages
T00286,C1008,2025-11-01,Bread,2,30,Bakery
T00286,C1008,2025-11-01,Butter,2,55,Dairy
T00287,C1008,2025-12-09,Toothpaste,1,60,Personal Care
T00287,C1008,2025-12-09,Shampoo,1,130,Personal Care
T00287,C1008,2025-12-09,Soap,2,35,Personal Care
T00287,C1008,2025-12-09,Juice,3,40,Beverages
T00288,C1039,2025-06-04,Bread,3,30,Bakery
T00288,C1039,2025-06-04,Eggs,1,60,Poultry & Protein
T00288,C1039,2025-06-04,Butter,2,55,Dairy
T00288,C1039,2025-06-04,Sugar,1,45,Grocery
T00289,C1039,2025-06-05,Bread,1,30,Bakery
T00289,C1039,2025-06-05,Butter,1,55,Dairy
T00290,C1039,2025-12-20,Toothpaste,3,60,Personal Care
T00290,C1039,2025-12-20,Soap,2,35,Personal Care
T00290,C1039,2025-12-20,Shampoo,2,130,Personal Care
T00290,C1039,2025-12-20,Curd,2,30,Dairy
T00291,C1039,2025-08-11,Milk,2,25,Dairy
T00291,C1039,2025-08-11,Butter,3,55,Dairy
T00291,C1039,2025-08-11,Bread,3,30,Bakery
T00291,C1039,2025-08-11,Coffee,3,180,Beverages
T00291,C1039,2025-08-11,Juice,3,40,Beverages
T00292,C1005,2025-09-20,Tea,2,120,Beverages
T00292,C1005,2025-09-20,Biscuits,2,25,Snacks
T00292,C1005,2025-09-20,Cheese,2,90,Dairy
T00293,C1005,2025-06-15,Rice,1,70,Grocery
T00293,C1005,2025-06-15,Salt,2,20,Grocery
T00293,C1005,2025-06-15,Cooking Oil,1,140,Grocery
T00294,C1005,2025-10-12,Milk,1,25,Dairy
T00294,C1005,2025-10-12,Coffee,1,180,Beverages
T00294,C1005,2025-10-12,Sugar,2,45,Grocery
T00294,C1005,2025-10-12,Cheese,1,90,Dairy
T00295,C1005,2025-06-17,Salt,2,20,Grocery
T00295,C1005,2025-06-17,Dal,2,90,Grocery
T00295,C1005,2025-06-17,Butter,1,55,Dairy
T00295,C1005,2025-06-17,Tea,1,120,Beverages
T00296,C1005,2025-07-11,Rice,1,70,Grocery
T00296,C1005,2025-07-11,Salt,1,20,Grocery
T00296,C1005,2025-07-11,Milk,1,25,Dairy
T00296,C1005,2025-07-11,Butter,2,55,Dairy
T00297,C1005,2025-09-02,Shampoo,1,130,Personal Care
T00297,C1005,2025-09-02,Toothpaste,1,60,Personal Care
T00297,C1005,2025-09-02,Soap,2,35,Personal Care
T00298,C1005,2025-08-21,Cooking Oil,1,140,Grocery
T00298,C1005,2025-08-21,Rice,2,70,Grocery
T00298,C1005,2025-08-21,Buns,1,20,Bakery
T00298,C1005,2025-08-21,Butter,2,55,Dairy
T00299,C1005,2025-06-18,Chocolate,1,50,Snacks
T00299,C1005,2025-06-18,Juice,1,40,Beverages
T00299,C1005,2025-06-18,Chips,1,20,Snacks
T00299,C1005,2025-06-18,Milk,2,25,Dairy
T00300,C1005,2025-12-18,Salt,3,20,Grocery
T00300,C1005,2025-12-18,Dal,2,90,Grocery
T00300,C1005,2025-12-18,Cooking Oil,1,140,Grocery
T00301,C1010,2025-06-07,Biscuits,3,25,Snacks
T00301,C1010,2025-06-07,Tea,2,120,Beverages
T00301,C1010,2025-06-07,Sugar,3,45,Grocery
T00302,C1010,2025-12-04,Dal,2,90,Grocery
T00302,C1010,2025-12-04,Cooking Oil,2,140,Grocery
T00303,C1010,2025-07-07,Rice,2,70,Grocery
T00303,C1010,2025-07-07,Salt,3,20,Grocery
T00303,C1010,2025-07-07,Biscuits,1,25,Snacks
T00303,C1010,2025-07-07,Tea,2,120,Beverages
T00304,C1007,2025-11-11,Toothpaste,1,60,Personal Care
T00304,C1007,2025-11-11,Shampoo,1,130,Personal Care
T00304,C1007,2025-11-11,Bread,1,30,Bakery
T00305,C1007,2025-12-23,Soap,1,35,Personal Care
T00305,C1007,2025-12-23,Toothpaste,1,60,Personal Care
T00305,C1007,2025-12-23,Shampoo,1,130,Personal Care
T00306,C1007,2025-12-17,Bread,2,30,Bakery
T00306,C1007,2025-12-17,Juice,2,40,Beverages
T00307,C1007,2025-09-13,Milk,1,25,Dairy
T00307,C1007,2025-09-13,Bread,1,30,Bakery
T00307,C1007,2025-09-13,Butter,1,55,Dairy
T00307,C1007,2025-09-13,Eggs,3,60,Poultry & Protein
T00308,C1007,2025-08-17,Bread,1,30,Bakery
T00308,C1007,2025-08-17,Butter,3,55,Dairy
T00309,C1007,2025-08-31,Toothpaste,1,60,Personal Care
T00309,C1007,2025-08-31,Soap,2,35,Personal Care
T00309,C1007,2025-08-31,Buns,2,20,Bakery
T00310,C1036,2025-08-03,Milk,1,25,Dairy
T00310,C1036,2025-08-03,Butter,1,55,Dairy
T00310,C1036,2025-08-03,Bread,1,30,Bakery
T00311,C1036,2025-07-21,Toothpaste,1,60,Personal Care
T00311,C1036,2025-07-21,Shampoo,1,130,Personal Care
T00311,C1036,2025-07-21,Soap,1,35,Personal Care
T00312,C1036,2025-11-13,Chips,2,20,Snacks
T00312,C1036,2025-11-13,Chocolate,1,50,Snacks
T00312,C1036,2025-11-13,Juice,1,40,Beverages
T00313,C1036,2025-09-19,Shampoo,1,130,Personal Care
T00313,C1036,2025-09-19,Soap,1,35,Personal Care
T00313,C1036,2025-09-19,Toothpaste,1,60,Personal Care
T00314,C1036,2025-08-10,Dal,2,90,Grocery
T00314,C1036,2025-08-10,Rice,2,70,Grocery
T00314,C1036,2025-08-10,Cooking Oil,1,140,Grocery
T00314,C1036,2025-08-10,Salt,1,20,Grocery
T00314,C1036,2025-08-10,Biscuits,1,25,Snacks
T00315,C1036,2025-09-07,Coffee,2,180,Beverages
T00315,C1036,2025-09-07,Sugar,2,45,Grocery
T00315,C1036,2025-09-07,Biscuits,2,25,Snacks
T00315,C1036,2025-09-07,Tea,1,120,Beverages
T00316,C1036,2025-10-07,Eggs,1,60,Poultry & Protein
T00316,C1036,2025-10-07,Bread,1,30,Bakery
T00316,C1036,2025-10-07,Butter,1,55,Dairy
T00316,C1036,2025-10-07,Soap,1,35,Personal Care
T00317,C1036,2025-12-25,Juice,1,40,Beverages
T00317,C1036,2025-12-25,Chips,3,20,Snacks
T00317,C1036,2025-12-25,Chocolate,1,50,Snacks
T00318,C1036,2025-08-08,Milk,1,25,Dairy
T00318,C1036,2025-08-08,Coffee,1,180,Beverages
T00318,C1036,2025-08-08,Buns,2,20,Bakery
T00319,C1036,2025-12-24,Butter,2,55,Dairy
T00319,C1036,2025-12-24,Eggs,1,60,Poultry & Protein
T00319,C1036,2025-12-24,Bread,2,30,Bakery
T00319,C1036,2025-12-24,Shampoo,2,130,Personal Care
T00320,C1036,2025-08-19,Coffee,2,180,Beverages
T00320,C1036,2025-08-19,Sugar,1,45,Grocery
T00320,C1036,2025-08-19,Biscuits,1,25,Snacks
T00321,C1034,2025-08-24,Bread,1,30,Bakery
T00321,C1034,2025-08-24,Butter,1,55,Dairy
T00321,C1034,2025-08-24,Juice,2,40,Beverages
T00322,C1034,2025-07-07,Milk,1,25,Dairy
T00322,C1034,2025-07-07,Bread,1,30,Bakery
T00322,C1034,2025-07-07,Butter,1,55,Dairy
T00322,C1034,2025-07-07,Cheese,1,90,Dairy
T00322,C1034,2025-07-07,Coffee,3,180,Beverages
T00323,C1034,2025-09-20,Chips,1,20,Snacks
T00323,C1034,2025-09-20,Chocolate,3,50,Snacks
T00323,C1034,2025-09-20,Juice,3,40,Beverages
T00323,C1034,2025-09-20,Buns,1,20,Bakery
T00324,C1034,2025-07-03,Sugar,2,45,Grocery
T00324,C1034,2025-07-03,Biscuits,1,25,Snacks
T00324,C1034,2025-07-03,Buns,2,20,Bakery
T00324,C1034,2025-07-03,Butter,1,55,Dairy
T00325,C1034,2025-10-23,Milk,1,25,Dairy
T00325,C1034,2025-10-23,Bread,1,30,Bakery
T00325,C1034,2025-10-23,Butter,1,55,Dairy
T00326,C1034,2025-11-10,Bread,1,30,Bakery
T00326,C1034,2025-11-10,Milk,3,25,Dairy
T00326,C1034,2025-11-10,Butter,1,55,Dairy
T00327,C1034,2025-08-29,Rice,3,70,Grocery
T00327,C1034,2025-08-29,Salt,2,20,Grocery
T00327,C1034,2025-08-29,Chips,1,20,Snacks
T00328,C1027,2025-08-29,Milk,2,25,Dairy
T00328,C1027,2025-08-29,Coffee,1,180,Beverages
T00328,C1027,2025-08-29,Sugar,1,45,Grocery
T00329,C1027,2025-08-15,Butter,2,55,Dairy
T00329,C1027,2025-08-15,Milk,1,25,Dairy
T00329,C1027,2025-08-15,Eggs,3,60,Poultry & Protein
T00329,C1027,2025-08-15,Buns,1,20,Bakery
T00330,C1027,2025-06-24,Butter,2,55,Dairy
T00330,C1027,2025-06-24,Bread,2,30,Bakery
T00330,C1027,2025-06-24,Eggs,1,60,Poultry & Protein
T00331,C1027,2025-06-14,Milk,3,25,Dairy
T00331,C1027,2025-06-14,Butter,1,55,Dairy
T00331,C1027,2025-06-14,Bread,1,30,Bakery
T00331,C1027,2025-06-14,Eggs,1,60,Poultry & Protein
T00331,C1027,2025-06-14,Sugar,1,45,Grocery
T00332,C1027,2025-06-13,Shampoo,2,130,Personal Care
T00332,C1027,2025-06-13,Toothpaste,1,60,Personal Care
T00332,C1027,2025-06-13,Soap,1,35,Personal Care
T00333,C1027,2025-11-08,Bread,1,30,Bakery
T00333,C1027,2025-11-08,Juice,3,40,Beverages
T00333,C1027,2025-11-08,Butter,1,55,Dairy
T00334,C1027,2025-06-21,Chocolate,3,50,Snacks
T00334,C1027,2025-06-21,Juice,1,40,Beverages
T00335,C1027,2025-06-24,Milk,2,25,Dairy
T00335,C1027,2025-06-24,Coffee,1,180,Beverages
T00335,C1027,2025-06-24,Sugar,1,45,Grocery
T00335,C1027,2025-06-24,Buns,2,20,Bakery
T00336,C1030,2025-08-08,Bread,3,30,Bakery
T00336,C1030,2025-08-08,Juice,1,40,Beverages
T00337,C1030,2025-09-14,Juice,3,40,Beverages
T00337,C1030,2025-09-14,Bread,2,30,Bakery
T00337,C1030,2025-09-14,Butter,2,55,Dairy
T00337,C1030,2025-09-14,Biscuits,1,25,Snacks
T00337,C1030,2025-09-14,Sugar,2,45,Grocery
T00338,C1030,2025-08-16,Butter,2,55,Dairy
T00338,C1030,2025-08-16,Milk,1,25,Dairy
T00338,C1030,2025-08-16,Bread,1,30,Bakery
T00339,C1030,2025-07-25,Tea,3,120,Beverages
T00339,C1030,2025-07-25,Sugar,1,45,Grocery
T00339,C1030,2025-07-25,Biscuits,2,25,Snacks
T00339,C1030,2025-07-25,Cake,1,120,Bakery
T00340,C1030,2025-12-04,Bread,2,30,Bakery
T00340,C1030,2025-12-04,Butter,2,55,Dairy
T00340,C1030,2025-12-04,Eggs,1,60,Poultry & Protein
T00340,C1030,2025-12-04,Coffee,3,180,Beverages
T00341,C1030,2025-11-07,Bread,2,30,Bakery
T00341,C1030,2025-11-07,Butter,2,55,Dairy
T00341,C1030,2025-11-07,Juice,2,40,Beverages
T00342,C1007,2025-12-17,Butter,3,55,Dairy
T00342,C1007,2025-12-17,Bread,2,30,Bakery
T00342,C1007,2025-12-17,Milk,2,25,Dairy
T00342,C1007,2025-12-17,Juice,2,40,Beverages
T00343,C1007,2025-09-30,Butter,1,55,Dairy
T00343,C1007,2025-09-30,Bread,2,30,Bakery
T00343,C1007,2025-09-30,Milk,1,25,Dairy
T00343,C1007,2025-09-30,Juice,3,40,Beverages
T00343,C1007,2025-09-30,Soap,1,35,Personal Care
T00344,C1007,2025-06-13,Chocolate,1,50,Snacks
T00344,C1007,2025-06-13,Chips,2,20,Snacks
T00344,C1007,2025-06-13,Juice,3,40,Beverages
T00344,C1007,2025-06-13,Paneer,3,110,Poultry & Protein
T00345,C1007,2025-07-29,Sugar,2,45,Grocery
T00345,C1007,2025-07-29,Biscuits,3,25,Snacks
T00345,C1007,2025-07-29,Coffee,1,180,Beverages
T00346,C1013,2025-12-28,Toothpaste,1,60,Personal Care
T00346,C1013,2025-12-28,Soap,3,35,Personal Care
T00346,C1013,2025-12-28,Shampoo,2,130,Personal Care
T00346,C1013,2025-12-28,Buns,2,20,Bakery
T00346,C1013,2025-12-28,Curd,1,30,Dairy
T00347,C1013,2025-10-24,Bread,1,30,Bakery
T00347,C1013,2025-10-24,Milk,2,25,Dairy
T00347,C1013,2025-10-24,Butter,1,55,Dairy
T00348,C1013,2025-09-01,Sugar,3,45,Grocery
T00348,C1013,2025-09-01,Biscuits,1,25,Snacks
T00348,C1013,2025-09-01,Tea,1,120,Beverages
T00349,C1013,2025-09-04,Chips,1,20,Snacks
T00349,C1013,2025-09-04,Chocolate,3,50,Snacks
T00349,C1013,2025-09-04,Juice,3,40,Beverages
T00349,C1013,2025-09-04,Buns,1,20,Bakery
T00350,C1013,2025-06-08,Shampoo,3,130,Personal Care
T00350,C1013,2025-06-08,Toothpaste,1,60,Personal Care
T00351,C1013,2025-11-21,Biscuits,2,25,Snacks
T00351,C1013,2025-11-21,Sugar,1,45,Grocery
T00351,C1013,2025-11-21,Tea,3,120,Beverages
T00352,C1012,2025-07-28,Cooking Oil,1,140,Grocery
T00352,C1012,2025-07-28,Dal,1,90,Grocery
T00352,C1012,2025-07-28,Salt,2,20,Grocery
T00352,C1012,2025-07-28,Chips,1,20,Snacks
T00353,C1012,2025-10-12,Juice,3,40,Beverages
T00353,C1012,2025-10-12,Bread,2,30,Bakery
T00353,C1012,2025-10-12,Butter,2,55,Dairy
T00353,C1012,2025-10-12,Sugar,1,45,Grocery
T00353,C1012,2025-10-12,Tea,1,120,Beverages
T00354,C1012,2025-11-23,Milk,1,25,Dairy
T00354,C1012,2025-11-23,Bread,3,30,Bakery
T00354,C1012,2025-11-23,Butter,3,55,Dairy
T00354,C1012,2025-11-23,Eggs,3,60,Poultry & Protein
T00355,C1012,2025-08-16,Biscuits,3,25,Snacks
T00355,C1012,2025-08-16,Tea,1,120,Beverages
T00355,C1012,2025-08-16,Sugar,3,45,Grocery
T00355,C1012,2025-08-16,Coffee,1,180,Beverages
T00355,C1012,2025-08-16,Juice,3,40,Beverages
T00356,C1012,2025-08-15,Salt,3,20,Grocery
T00356,C1012,2025-08-15,Dal,2,90,Grocery
T00356,C1012,2025-08-15,Rice,3,70,Grocery
T00356,C1012,2025-08-15,Cooking Oil,2,140,Grocery
T00356,C1012,2025-08-15,Cookies,3,45,Bakery
T00357,C1012,2025-08-31,Milk,2,25,Dairy
T00357,C1012,2025-08-31,Sugar,1,45,Grocery
T00357,C1012,2025-08-31,Coffee,3,180,Beverages
T00358,C1012,2025-12-03,Sugar,1,45,Grocery
T00358,C1012,2025-12-03,Coffee,1,180,Beverages
T00358,C1012,2025-12-03,Milk,3,25,Dairy
T00359,C1012,2025-08-18,Soap,2,35,Personal Care
T00359,C1012,2025-08-18,Toothpaste,1,60,Personal Care
T00359,C1012,2025-08-18,Shampoo,3,130,Personal Care
T00359,C1012,2025-08-18,Cheese,2,90,Dairy
T00360,C1038,2025-09-29,Biscuits,1,25,Snacks
T00360,C1038,2025-09-29,Sugar,1,45,Grocery
T00360,C1038,2025-09-29,Paneer,1,110,Poultry & Protein
T00361,C1038,2025-08-27,Shampoo,2,130,Personal Care
T00361,C1038,2025-08-27,Soap,1,35,Personal Care
T00361,C1038,2025-08-27,Toothpaste,3,60,Personal Care
T00362,C1038,2025-08-20,Eggs,1,60,Poultry & Protein
T00362,C1038,2025-08-20,Bread,2,30,Bakery
T00363,C1038,2025-10-04,Butter,2,55,Dairy
T00363,C1038,2025-10-04,Bread,2,30,Bakery
T00363,C1038,2025-10-04,Milk,1,25,Dairy
T00363,C1038,2025-10-04,Biscuits,1,25,Snacks
T00364,C1035,2025-09-04,Bread,1,30,Bakery
T00364,C1035,2025-09-04,Milk,3,25,Dairy
T00364,C1035,2025-09-04,Butter,1,55,Dairy
T00365,C1035,2025-08-19,Biscuits,1,25,Snacks
T00365,C1035,2025-08-19,Sugar,1,45,Grocery
T00366,C1035,2025-08-16,Cooking Oil,1,140,Grocery
T00366,C1035,2025-08-16,Dal,1,90,Grocery
T00366,C1035,2025-08-16,Rice,2,70,Grocery
T00366,C1035,2025-08-16,Salt,1,20,Grocery
T00366,C1035,2025-08-16,Tea,1,120,Beverages
T00367,C1035,2025-12-04,Sugar,1,45,Grocery
T00367,C1035,2025-12-04,Coffee,3,180,Beverages
T00367,C1035,2025-12-04,Biscuits,3,25,Snacks
T00368,C1003,2025-08-05,Sugar,3,45,Grocery
T00368,C1003,2025-08-05,Milk,1,25,Dairy
T00369,C1003,2025-06-13,Bread,3,30,Bakery
T00369,C1003,2025-06-13,Butter,1,55,Dairy
T00369,C1003,2025-06-13,Milk,1,25,Dairy
T00369,C1003,2025-06-13,Eggs,3,60,Poultry & Protein
T00369,C1003,2025-06-13,Chocolate,3,50,Snacks
T00370,C1003,2025-11-09,Eggs,2,60,Poultry & Protein
T00370,C1003,2025-11-09,Butter,3,55,Dairy
T00370,C1003,2025-11-09,Milk,1,25,Dairy
T00370,C1003,2025-11-09,Soap,2,35,Personal Care
T00371,C1003,2025-10-09,Butter,2,55,Dairy
T00371,C1003,2025-10-09,Bread,1,30,Bakery
T00372,C1003,2025-07-22,Cooking Oil,1,140,Grocery
T00372,C1003,2025-07-22,Salt,2,20,Grocery
T00372,C1003,2025-07-22,Dal,2,90,Grocery
T00372,C1003,2025-07-22,Buns,1,20,Bakery
T00373,C1003,2025-11-24,Chips,1,20,Snacks
T00373,C1003,2025-11-24,Juice,2,40,Beverages
T00373,C1003,2025-11-24,Chocolate,3,50,Snacks
T00374,C1003,2025-10-05,Sugar,1,45,Grocery
T00374,C1003,2025-10-05,Coffee,3,180,Beverages
T00375,C1015,2025-08-07,Chips,1,20,Snacks
T00375,C1015,2025-08-07,Juice,1,40,Beverages
T00376,C1015,2025-12-23,Butter,1,55,Dairy
T00376,C1015,2025-12-23,Bread,1,30,Bakery
T00376,C1015,2025-12-23,Eggs,3,60,Poultry & Protein
T00377,C1015,2025-07-14,Eggs,1,60,Poultry & Protein
T00377,C1015,2025-07-14,Butter,1,55,Dairy
T00377,C1015,2025-07-14,Bread,2,30,Bakery
T00377,C1015,2025-07-14,Coffee,2,180,Beverages
T00378,C1015,2025-09-25,Salt,3,20,Grocery
T00378,C1015,2025-09-25,Dal,3,90,Grocery
T00378,C1015,2025-09-25,Rice,1,70,Grocery
T00378,C1015,2025-09-25,Cooking Oil,1,140,Grocery
T00379,C1015,2025-06-27,Toothpaste,2,60,Personal Care
T00379,C1015,2025-06-27,Soap,1,35,Personal Care
T00379,C1015,2025-06-27,Shampoo,3,130,Personal Care
T00379,C1015,2025-06-27,Juice,3,40,Beverages
T00379,C1015,2025-06-27,Tea,1,120,Beverages
T00380,C1015,2025-10-03,Bread,1,30,Bakery
T00380,C1015,2025-10-03,Milk,1,25,Dairy
T00380,C1015,2025-10-03,Butter,3,55,Dairy
T00380,C1015,2025-10-03,Toothpaste,3,60,Personal Care
T00381,C1015,2025-10-13,Juice,2,40,Beverages
T00381,C1015,2025-10-13,Butter,1,55,Dairy
T00381,C1015,2025-10-13,Bread,3,30,Bakery
T00381,C1015,2025-10-13,Cookies,3,45,Bakery
T00382,C1042,2025-12-29,Milk,1,25,Dairy
T00382,C1042,2025-12-29,Sugar,1,45,Grocery
T00382,C1042,2025-12-29,Chocolate,2,50,Snacks
T00383,C1042,2025-08-01,Bread,1,30,Bakery
T00383,C1042,2025-08-01,Butter,2,55,Dairy
T00383,C1042,2025-08-01,Eggs,2,60,Poultry & Protein
T00383,C1042,2025-08-01,Cookies,2,45,Bakery
T00384,C1042,2025-09-23,Bread,1,30,Bakery
T00384,C1042,2025-09-23,Butter,1,55,Dairy
T00384,C1042,2025-09-23,Milk,2,25,Dairy
T00384,C1042,2025-09-23,Toothpaste,2,60,Personal Care
T00385,C1042,2025-10-21,Milk,3,25,Dairy
T00385,C1042,2025-10-21,Coffee,3,180,Beverages
T00385,C1042,2025-10-21,Sugar,2,45,Grocery
T00385,C1042,2025-10-21,Cake,1,120,Bakery
T00386,C1024,2025-09-25,Butter,1,55,Dairy
T00386,C1024,2025-09-25,Eggs,3,60,Poultry & Protein
T00386,C1024,2025-09-25,Bread,1,30,Bakery
T00387,C1024,2025-08-27,Butter,1,55,Dairy
T00387,C1024,2025-08-27,Eggs,2,60,Poultry & Protein
T00387,C1024,2025-08-27,Bread,1,30,Bakery
T00388,C1027,2025-11-04,Tea,3,120,Beverages
T00388,C1027,2025-11-04,Sugar,1,45,Grocery
T00388,C1027,2025-11-04,Biscuits,1,25,Snacks
T00388,C1027,2025-11-04,Cake,2,120,Bakery
T00389,C1027,2025-06-12,Butter,2,55,Dairy
T00389,C1027,2025-06-12,Juice,1,40,Beverages
T00389,C1027,2025-06-12,Salt,2,20,Grocery
T00389,C1027,2025-06-12,Bread,3,30,Bakery
T00390,C1027,2025-10-20,Toothpaste,1,60,Personal Care
T00390,C1027,2025-10-20,Shampoo,2,130,Personal Care
T00390,C1027,2025-10-20,Soap,3,35,Personal Care
T00391,C1039,2025-10-08,Toothpaste,1,60,Personal Care
T00391,C1039,2025-10-08,Shampoo,2,130,Personal Care
T00391,C1039,2025-10-08,Soap,1,35,Personal Care
T00391,C1039,2025-10-08,Coffee,1,180,Beverages
T00392,C1039,2025-09-14,Juice,1,40,Beverages
T00392,C1039,2025-09-14,Butter,2,55,Dairy
T00392,C1039,2025-09-14,Bread,3,30,Bakery
T00393,C1039,2025-11-23,Butter,1,55,Dairy
T00393,C1039,2025-11-23,Bread,2,30,Bakery
T00393,C1039,2025-11-23,Eggs,2,60,Poultry & Protein
T00394,C1039,2025-10-28,Juice,2,40,Beverages
T00394,C1039,2025-10-28,Butter,1,55,Dairy
T00394,C1039,2025-10-28,Bread,1,30,Bakery
T00395,C1039,2025-07-08,Bread,1,30,Bakery
T00395,C1039,2025-07-08,Eggs,3,60,Poultry & Protein
T00396,C1039,2025-08-04,Sugar,2,45,Grocery
T00396,C1039,2025-08-04,Biscuits,1,25,Snacks
T00397,C1039,2025-12-26,Juice,2,40,Beverages
T00397,C1039,2025-12-26,Chips,3,20,Snacks
T00397,C1039,2025-12-26,Cookies,1,45,Bakery
T00398,C1039,2025-11-25,Eggs,3,60,Poultry & Protein
T00398,C1039,2025-11-25,Bread,1,30,Bakery
T00398,C1039,2025-11-25,Butter,1,55,Dairy
T00398,C1039,2025-11-25,Milk,2,25,Dairy
T00399,C1029,2025-11-28,Butter,3,55,Dairy
T00399,C1029,2025-11-28,Bread,1,30,Bakery
T00399,C1029,2025-11-28,Eggs,1,60,Poultry & Protein
T00399,C1029,2025-11-28,Buns,1,20,Bakery
T00400,C1029,2025-12-06,Coffee,2,180,Beverages
T00400,C1029,2025-12-06,Milk,1,25,Dairy
T00400,C1029,2025-12-06,Eggs,1,60,Poultry & Protein
T00401,C1029,2025-07-12,Bread,1,30,Bakery
T00401,C1029,2025-07-12,Butter,1,55,Dairy
T00401,C1029,2025-07-12,Juice,1,40,Beverages
T00402,C1029,2025-06-14,Butter,1,55,Dairy
T00402,C1029,2025-06-14,Juice,1,40,Beverages
T00402,C1029,2025-06-14,Bread,2,30,Bakery
T00402,C1029,2025-06-14,Salt,1,20,Grocery
T00403,C1029,2025-12-19,Coffee,1,180,Beverages
T00403,C1029,2025-12-19,Sugar,3,45,Grocery
T00403,C1029,2025-12-19,Milk,1,25,Dairy
T00403,C1029,2025-12-19,Cookies,1,45,Bakery
T00404,C1029,2025-09-01,Salt,3,20,Grocery
T00404,C1029,2025-09-01,Cooking Oil,1,140,Grocery
T00404,C1029,2025-09-01,Rice,2,70,Grocery
T00405,C1016,2025-11-07,Biscuits,2,25,Snacks
T00405,C1016,2025-11-07,Sugar,1,45,Grocery
T00405,C1016,2025-11-07,Cheese,2,90,Dairy
T00406,C1016,2025-12-03,Cooking Oil,1,140,Grocery
T00406,C1016,2025-12-03,Salt,1,20,Grocery
T00406,C1016,2025-12-03,Chocolate,3,50,Snacks
T00406,C1016,2025-12-03,Chips,1,20,Snacks
T00407,C1016,2025-08-22,Milk,3,25,Dairy
T00407,C1016,2025-08-22,Sugar,1,45,Grocery
T00408,C1016,2025-11-19,Tea,3,120,Beverages
T00408,C1016,2025-11-19,Biscuits,3,25,Snacks
T00408,C1016,2025-11-19,Sugar,1,45,Grocery
T00409,C1016,2025-09-26,Bread,1,30,Bakery
T00409,C1016,2025-09-26,Butter,1,55,Dairy
T00410,C1016,2025-06-19,Butter,2,55,Dairy
T00410,C1016,2025-06-19,Juice,2,40,Beverages
T00410,C1016,2025-06-19,Bread,1,30,Bakery
T00410,C1016,2025-06-19,Toothpaste,1,60,Personal Care
T00411,C1016,2025-09-08,Butter,1,55,Dairy
T00411,C1016,2025-09-08,Milk,2,25,Dairy
